"X_id","IncidentNum","ReportedDateTime","ReportedYear","ReportedMonth","Location","WeaponUsed","ALD","NSP","POLICE","TRACT","WARD","Zip.Code","RoughX","RoughY","Arson","AssaultOffense","Burglary","CriminalDamage","Homicide","LockedVehicle","Robbery","SexOffense","Theft","VehicleTheft","has_number","CrimeType","lat","long"
722686,"203040134","10/30/2020 18:20",2020,10,"2613 N 55TH ST, Milwaukee, WI","LETHAL CUTTING INSTRUMENT",10,5,3,5900,163,53210,2539193.329,395092.55,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0665301,-87.9824425
708648,"201750089","3/1/2020 13:00",2020,3,"534 S 84TH ST, Milwaukee, WI",NA,10,NA,3,12700,209,53214,2530157.689,380307.606,0,0,0,1,0,0,0,0,1,0,TRUE,"Property: Vandalism",43.0257141,-88.0171699
728098,"203530084","12/18/2020 11:19",2020,12,"3911 W CONGRESS ST, Milwaukee, WI","ASPHYXIATION",7,1,7,4100,65,53209,2544398.081,406338.162,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0965392,-87.9620492
708154,"201710002","6/18/2020 23:40",2020,6,"6228 W NASH ST, Milwaukee, WI","PERSONAL WEAPON",10,NA,7,5100,91,53216,2537046.873,401720.04,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0846268,-87.9905932
713529,"202190129","8/6/2020 16:00",2020,8,"5700 W CAPITOL DR, Milwaukee, WI",NA,2,NA,7,3600,70,53216,2538705.414,403753.801,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.091496,-87.9841047
697559,"200410137","2/10/2020 20:13",2020,2,"3760 S 15TH ST, Milwaukee, WI","LETHAL CUTTING INSTRUMENT",13,NA,6,20300,288,53221,2553504.383,363106.157,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9761093,-87.9313221
696486,"200281010","1/28/2020 13:40",2020,1,"3360 N SHERMAN BL, Milwaukee, WI","PERSONAL WEAPON",7,5,7,4800,102,53216,2543048.94,400207.527,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.080511001442,-87.966553013756
710073,"201890084","7/7/2020 9:00",2020,7,"1630 N 32ND ST, Milwaukee, WI","PERSONAL WEAPON",15,11,3,9700,170,53208,2546825.771,389925.926,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0521873,-87.9538692
696224,"200260005","1/25/2020 23:57",2020,1,"1222 N 26TH ST, Milwaukee, WI","PERSONAL WEAPON",4,12,3,186100,193,53205,2548960.796,387938.07,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.046582,-87.9461699
717016,"202510092","9/4/2020 16:00",2020,9,"924 E JUNEAU AV, Milwaukee, WI",NA,4,NA,1,11100,184,53202,2561064.353,388181.305,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0461423,-87.9003804
723248,"203100022","11/5/2020 2:00",2020,11,"151 W LAYTON AV, Milwaukee, WI","HANDGUN",13,NA,6,21600,316,53207,2559154.642,356587.135,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",42.9588242,-87.9116954
694470,"200050103","1/5/2020 15:10",2020,1,"626 E STATE ST, Milwaukee, WI","NONE",4,NA,1,14400,185,53202,2560141.327,387445.136,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0441962,-87.9039892
709911,"201880026","7/6/2020 1:38",2020,7,"1128 E WRIGHT ST, Milwaukee, WI","HANDGUN",3,7,5,7900,137,53212,2561730.316,394796.034,0,1,0,0,0,0,1,0,0,0,TRUE,"Violent: Assault",43.0638903,-87.897456
705895,"201470005","5/26/2020 0:01",2020,5,"2919 N 47TH ST, Milwaukee, WI","NONE",7,5,7,4900,103,53210,2541764.297,397137.957,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0720636,-87.9726885
719097,"202700145","9/26/2020 16:30",2020,9,"2872 N 38TH ST, Milwaukee, WI",NA,15,5,7,6200,153,53210,2544824.55,396532.098,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0713222,-87.9606472
706039,"201480121","5/27/2020 16:25",2020,5,"7509 W SILVER SPRING DR, Milwaukee, WI","PERSONAL WEAPON,LETHAL CUTTING INSTRUMENT",2,2,4,1300,41,53218,2532706.58,414464.721,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1193921,-88.0050596
739490,"210980174","4/8/2021 22:00",2021,4,"2300 W LAYTON AV, Milwaukee, WI","HANDGUN",13,NA,6,21400,308,53221,2550405.41,356434.74,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.9596566,-87.9440624
733193,"210350038","1/29/2021 17:00",2021,1,"3634 N 26TH ST, Milwaukee, WI",NA,6,4,5,4700,109,53206,2548736.977,401301.096,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0844166,-87.9456114
734807,"210530071","2/22/2021 4:23",2021,2,"5230 W LISBON AV, Milwaukee, WI",NA,10,5,3,9300,165,53210,2540138.646,394167.273,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0641638,-87.9794502
759547,"212530111","9/10/2021 17:30",2021,9,"6141 W CALUMET RD, Milwaukee, WI","PERSONAL WEAPON",9,NA,4,700,14,53223,2537612.083,428104.416,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.157794,-87.9878848
747345,"211620145","6/11/2021 8:45",2021,6,"9857 W MENOMONEE PARK CT, Milwaukee, WI","NONE",2,19,4,502,32,53225,2524835.932,416705.055,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1254381,-88.0351156
735497,"210590141","2/28/2021 18:10",2021,2,"5272 N LOVERS LANE RD, Milwaukee, WI","FIREARM",5,NA,4,400,34,53225,2519155.135,411349.149,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1138707,-88.054725
735659,"210610087","3/2/2021 14:11",2021,3,"7801 N 64TH CT, Milwaukee, WI",NA,9,NA,4,700,14,53223,2536420.403,429845.483,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1606532,-87.9897588
757646,"212380068","8/26/2021 8:30",2021,8,"5228 N 88TH CT, Milwaukee, WI",NA,2,NA,4,1600,37,53225,2527900.783,411940.41,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1129577,-88.0230719
731157,"210140203","1/14/2021 22:49",2021,1,"2200 S 13TH ST, Milwaukee, WI",NA,12,17,2,17500,255,53215,2554115.077,373035.302,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0043749,-87.9280754
756684,"212310022","8/19/2021 2:40",2021,8,"4805 N SHERMAN BL, Milwaukee, WI","PERSONAL WEAPON",1,2,7,2800,50,53209,2543031.087,409212.265,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.104912984699,-87.967092975959
736570,"210700088","3/11/2021 1:00",2021,3,"9700 W CAPITOL DR, Milwaukee, WI",NA,5,NA,7,3400,80,53222,2525406.253,403342.877,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0899821,-88.0342306
758783,"212460209","9/3/2021 8:30",2021,9,"700 S 4TH ST, Milwaukee, WI","PERSONAL WEAPON",12,16,2,186500,235,53204,2557402.277,380247.956,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0246365,-87.9147392
731482,"210170138","1/17/2021 17:03",2021,1,"3354 N 18TH ST, Milwaukee, WI","FIREARM",6,4,5,6800,113,53206,2552078.281,400417.797,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0802259,-87.9332488
739973,"211030100","4/13/2021 2:00",2021,4,"5511 W MARTIN DR, Milwaukee, WI","PERSONAL WEAPON,ASPHYXIATION",10,NA,3,12400,203,53208,2539348.743,387743.468,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0456203,-87.9826397
742646,"211250066","5/3/2021 16:00",2021,5,"1201 W HISTORIC MITCHELL ST, Milwaukee, WI","PERSONAL WEAPON",12,16,2,16800,238,53204,2554439.316,375830.945,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0120417,-87.9272336
762335,"212760029","10/3/2021 1:50",2021,10,"843 W WINDLAKE AV, Milwaukee, WI","PERSONAL WEAPON",12,16,2,16700,238,53204,2555799.149,375073.933,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0097022,-87.9220746
751109,"211910058","7/10/2021 3:00",2021,7,"2466 N 52ND ST, Milwaukee, WI",NA,10,5,3,9200,165,53210,2540138.646,394167.273,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0639239,-87.978485
730008,"210050014","1/4/2021 21:21",2021,1,"8928 W APPLETON AV, Milwaukee, WI",NA,2,NA,7,1700,38,53225,2527996.181,410866.472,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1112151,-88.0234838
765254,"212990191","10/26/2021 22:45",2021,10,"6245 N 84TH ST, Milwaukee, WI","PERSONAL WEAPON",2,2,4,1400,29,53225,2529682.049,418068.616,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1316434,-88.0160709
767773,"213200150","11/16/2021 14:00",2021,11,"5736 N 64TH ST, Milwaukee, WI",NA,9,2,4,1200,23,53218,2536339.331,415110.255,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1222594,-87.9903303
738634,"210910012","4/1/2021 1:23",2021,4,"4365 S 13TH ST, Milwaukee, WI","PERSONAL WEAPON",13,NA,6,21400,308,53221,2554261.874,358766.668,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",42.965153,-87.9295321
737890,"210830105","3/24/2021 14:00",2021,3,"4010 W FAIRMOUNT AV, Milwaukee, WI",NA,1,2,7,2500,51,53209,2544028.809,410572.449,0,1,0,0,0,0,0,0,1,0,TRUE,"Violent: Assault",43.1084418,-87.9630565
734546,"210500118","2/19/2021 19:15",2021,2,"5253 N LOVERS LANE RD, Milwaukee, WI","PERSONAL WEAPON",5,NA,4,400,34,53225,2519155.135,411349.149,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.1129751,-88.0563107
746424,"211560008","6/4/2021 22:30",2021,6,"8400 W CONGRESS ST, Milwaukee, WI","HANDGUN",5,NA,7,3300,78,53225,2529515.686,406141.204,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.097174,-88.017573
763915,"212880126","10/15/2021 15:15",2021,10,"4063 N 26TH ST, Milwaukee, WI","PERSONAL WEAPON",1,4,5,4200,60,53209,2548710.267,403937.603,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0912415,-87.9459856
768581,"213270072","10/1/2021 8:00",2021,10,"3056 N PALMER ST, Milwaukee, WI",NA,6,6,5,7000,122,53212,2558539.936,398054.881,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.074243,-87.909087
750658,"211870121","7/5/2021 0:30",2021,7,"3407 N 38TH ST, Milwaukee, WI","PERSONAL WEAPON",7,5,7,4800,102,53216,2544766.822,400685.084,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0813613,-87.9610837
732387,"210260012","1/26/2021 0:00",2021,1,"2011 S ALLIS ST, Milwaukee, WI","OTHER",14,NA,2,18000,241,53207,2560593.497,374231.75,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0071952,-87.904352
762453,"212770012","10/4/2021 0:30",2021,10,"3010 W WELLS ST, Milwaukee, WI","PERSONAL WEAPON",4,14,3,13500,198,53208,2547827.969,385872.447,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0407032,-87.9524224
765484,"213010189","10/28/2021 21:35",2021,10,"2964 N RICHARDS ST, Milwaukee, WI","PERSONAL WEAPON",6,6,5,7000,140,53212,2559030.265,397375.98,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0725385,-87.9075002
750431,"211860003","7/5/2021 0:12",2021,7,"1529 N 39TH ST, Milwaukee, WI","FIREARM",15,11,3,9600,169,53208,2544740.326,389392.199,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0508448,-87.96222
734260,"210470053","2/16/2021 12:30",2021,2,"5172 N LOVERS LANE RD, Milwaukee, WI","PERSONAL WEAPON",5,NA,4,400,34,53225,2519179.232,410770.416,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.1118595,-88.0553175
737168,"210760136","3/17/2021 16:40",2021,3,"6800 W LANCASTER AV, Milwaukee, WI","FIREARM",2,NA,7,3000,42,53218,2535083.609,410966.94,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.110046,-87.996285
751332,"211920200","7/11/2021 17:55",2021,7,"715 E NASH ST, Milwaukee, WI","PERSONAL WEAPON",6,7,5,4400,124,53212,2559992.303,402089.218,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0838737,-87.902696
766677,"213110136","11/7/2021 12:00",2021,11,"4401 N 84TH ST, Milwaukee, WI",NA,5,NA,7,3300,78,53225,2529515.686,406141.204,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.097368,-88.0177367
755404,"212210214","8/8/2021 14:00",2021,8,"5019 N 64TH ST, Milwaukee, WI","PERSONAL WEAPON",2,NA,7,3000,44,53218,2536383.759,409959.05,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.1088319,-87.991616
769317,"213330174","11/29/2021 8:00",2021,11,"176 W MICHIGAN ST, Milwaukee, WI",NA,4,NA,1,186300,187,53203,2558417.135,385069.486,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0377727,-87.9121292
737202,"210770010","3/18/2021 1:15",2021,3,"7201 W SHERIDAN AV, Milwaukee, WI",NA,2,2,4,1800,41,53218,2533694.424,414063.05,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1183707,-88.0015302
751987,"211970068","7/15/2021 9:00",2021,7,"2146 N 46TH ST, Milwaukee, WI","PERSONAL WEAPON",15,11,3,9100,157,53208,2542194.447,391867.219,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0581954,-87.971
771755,"213540068","12/20/2021 12:55",2021,12,"3475 N 6TH ST, Milwaukee, WI","HANDGUN",6,6,5,6800,120,53212,2556076.773,400146.845,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0799716,-87.918616
768643,"213270172","11/23/2021 20:15",2021,11,"2475 W NORTH AV, Milwaukee, WI","FIREARM",15,9,3,9900,149,53205,2549494.778,393306.113,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0603002,-87.9448283
732159,"210230148","1/23/2021 18:25",2021,1,"9503 W SILVER SPRING DR, Milwaukee, WI",NA,2,19,4,502,37,53225,2525714.453,414215.623,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1191939,-88.0311066
770042,"213400092","12/6/2021 13:00",2021,12,"4334 W VILLARD AV, Milwaukee, WI","FIREARM",1,2,4,2000,49,53218,2542996.808,411888.492,0,1,0,0,0,0,0,0,0,1,TRUE,"Violent: Assault",43.1122041,-87.9675401
750720,"211870220","7/5/2021 21:00",2021,7,"2430 N SHERMAN BL, Milwaukee, WI",NA,15,5,3,9100,156,53210,2543132.618,393836.706,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.063171986986,-87.967090964302
744226,"211370151","5/17/2021 17:45",2021,5,"3271 N RICHARDS ST, Milwaukee, WI","FIREARM",6,6,5,6900,122,53212,2559005.645,399737.217,0,1,0,1,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0781307,-87.9079116
738846,"210930009","4/2/2021 23:25",2021,4,"837 S 19TH ST, Milwaukee, WI","HANDGUN",12,15,2,15800,228,53204,2551702.592,379598.095,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0219246,-87.9371419
761301,"212680063","9/25/2021 9:00",2021,9,"1541 W LOCUST ST, Milwaukee, WI",NA,15,4,5,8500,146,53206,2552498.33,397321.706,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0711864,-87.9323577
745642,"211490074","5/29/2021 11:00",2021,5,"3533 N 11TH ST, Milwaukee, WI","NONE",6,4,5,4500,116,53206,2554366.214,401287.944,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0824672,-87.9250786
766201,"213070177","10/27/2021 8:00",2021,10,"5877 N TEUTONIA AV, Milwaukee, WI",NA,1,NA,4,1000,20,53209,2546903.485,416283.623,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1244013,-87.9519355
749837,"211810017","6/30/2021 1:45",2021,6,"5822 W CARMEN AV, Milwaukee, WI","FIREARM",9,2,4,1200,23,53218,2537991.327,415618.793,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.1227498,-87.9855699
753381,"212060191","7/25/2021 19:50",2021,7,"4635 W MEDFORD AV, Milwaukee, WI","HANDGUN",7,5,7,3800,100,53216,2542087.657,401721.056,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0845206,-87.9713826
741643,"211170186","4/23/2021 17:30",2021,4,"3534 S CHASE AV, Milwaukee, WI",NA,14,NA,6,20600,294,53207,2559389.189,364561.087,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",42.9802009,-87.9090959
770607,"213450041","12/11/2021 3:15",2021,12,"4739 N 35TH ST, Milwaukee, WI",NA,7,1,7,2600,64,53209,2545653.393,408527.116,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.1034329,-87.9570385
767643,"213190153","11/15/2021 16:00",2021,11,"1006 S 14TH ST, Milwaukee, WI","FIREARM",12,16,2,15700,233,53204,2553731.333,379036.749,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0209193,-87.9290885
764279,"212920011","10/19/2021 0:30",2021,10,"2843 N 26TH ST, Milwaukee, WI","PERSONAL WEAPON",15,9,5,8800,147,53206,2548790.718,396628.421,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0706912,-87.9463826
745016,"211440085","5/21/2021 19:30",2021,5,"1555 N 8TH ST, Milwaukee, WI","HANDGUN",6,13,5,14100,176,53205,2555530.748,389751.49,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0509994,-87.9216109
738283,"210870118","3/28/2021 15:30",2021,3,"4622 W SCRANTON PL, Milwaukee, WI","PERSONAL WEAPON",7,5,7,3800,100,53216,2542060.303,401134.529,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0831181,-87.970752
755287,"212210025","8/9/2021 2:00",2021,8,"1611 W CANAL ST, Milwaukee, WI","PERSONAL WEAPON",8,NA,3,186800,227,53233,2552647.24,382766.433,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.03081,-87.9338908
753390,"212060207","7/24/2021 21:30",2021,7,"2624 W VINE ST, Milwaukee, WI",NA,15,12,3,185800,173,53205,2548862.808,391222.592,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0549817,-87.9469996
741455,"211160073","4/26/2021 8:00",2021,4,"8869 W APPLETON AV, Milwaukee, WI","PERSONAL WEAPON",5,NA,7,1700,36,53225,2527996.181,410866.472,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1098855,-88.0238224
734258,"210470051","2/7/2021 0:00",2021,2,"7330 W GOOD HOPE RD, Milwaukee, WI",NA,9,NA,4,700,13,53223,2534929.438,425051.66,0,0,1,0,0,0,0,0,1,0,TRUE,"Property: Burglary",43.1502165,-88.0019991
731168,"210150017","1/15/2021 1:00",2021,1,"5000 W CHAMBERS ST, Milwaukee, WI","PERSONAL WEAPON",7,5,7,4900,97,53210,2540752.441,397796.247,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0741653,-87.976348
738009,"210840141","3/25/2021 17:00",2021,3,"10628 W BOBOLINK AV, Milwaukee, WI",NA,5,19,4,303,33,53225,2522488.141,416222.476,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1252075,-88.0448118
772349,"213600075","12/26/2021 12:30",2021,12,"7123 N TEUTONIA AV, Milwaukee, WI",NA,1,NA,4,900,18,53209,2545613.635,423990.156,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1469933,-87.9566834
759950,"212570035","9/14/2021 5:05",2021,9,"2549 S KINNICKINNIC AV, Milwaukee, WI",NA,14,NA,6,17900,248,53207,2561602.644,371009.175,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",42.9983512,-87.9008692
734825,"210530100","2/19/2021 17:30",2021,2,"7606 W GRANTOSA DR, Milwaukee, WI",NA,2,NA,7,1700,39,53218,2532423.349,411072.212,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1106702,-88.0065496
744110,"211360169","5/15/2021 6:41",2021,5,"2850 N 17TH ST, Milwaukee, WI","HANDGUN,FIREARM",15,10,5,8600,146,53206,2551917.692,396657.877,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0706969,-87.9341514
770394,"213430103","12/8/2021 20:00",2021,12,"823 N 2ND ST, Milwaukee, WI",NA,4,NA,1,186300,188,53203,2557900.358,386073.875,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0407707,-87.9131998
762175,"212740196","10/1/2021 20:30",2021,10,"2351 N 15TH ST, Milwaukee, WI","HANDGUN",15,10,3,185500,148,53206,2552797.543,393340.837,0,1,0,0,1,0,0,0,0,0,TRUE,"Violent: Assault",43.0615653,-87.9316641
761651,"212700211","9/26/2021 11:00",2021,9,"2760 N 56TH ST, Milwaukee, WI",NA,10,5,7,5900,163,53210,2538870.186,395763.393,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0693705,-87.9828338
739492,"210980178","4/8/2021 22:22",2021,4,"9200 W WISCONSIN AV, Milwaukee, WI","NONE",10,NA,3,12800,210,53226,2527343.291,384681.44,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0413956,-88.0245562
756048,"212260104","8/13/2021 22:00",2021,8,"2105 N SUMMIT AV, Milwaukee, WI",NA,3,NA,1,187000,135,53202,2565287.807,392510.152,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0575934,-87.8848351
745951,"211510229","5/31/2021 22:30",2021,5,"3300 N VEL R PHILLIPS AV, Milwaukee, WI","HANDGUN",6,6,5,6900,120,53212,2556973.044,400156.215,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.078962,-87.915066
765933,"213050126","10/29/2021 15:45",2021,10,"260 W SEEBOTH ST, Milwaukee, WI",NA,12,NA,1,187400,235,53204,2558120.797,382532.46,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0320376,-87.9140069
744966,"211440009","5/18/2021 21:00",2021,5,"4719 N 18TH ST, Milwaukee, WI",NA,1,3,7,2300,58,53209,2552000.766,408664.518,0,0,1,0,0,0,0,0,0,1,TRUE,"Property: Burglary",43.1029955,-87.9332996
744159,"211370041","5/17/2021 3:00",2021,5,"3361 N 26TH ST, Milwaukee, WI",NA,7,4,5,6500,106,53206,2548752.909,400056.983,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.0804647,-87.9461954
746646,"211570178","6/6/2021 20:15",2021,6,"741 S LAYTON BL, Milwaukee, WI","UNKNOWN",8,15,2,15900,227,53215,2548752.174,380021.66,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.023468874398,-87.947952118335
748922,"211730130","6/22/2021 15:09",2021,6,"9030 N 97TH ST, Milwaukee, WI","HANDGUN",9,18,4,201,1,53224,2524721.622,437180.267,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1829835,-88.0325672
763577,"212850203","10/12/2021 21:20",2021,10,"5416 N 55TH ST, Milwaukee, WI","HANDGUN",1,2,4,1900,48,53218,2539012.398,413143.362,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.116135,-87.9809485
740949,"211120029","4/22/2021 5:00",2021,4,"1416 E NORTH AV, Milwaukee, WI","HANDGUN",3,NA,1,7700,136,53202,2562857.378,393497.352,0,0,0,0,0,0,1,0,0,0,TRUE,"Violent: Robbery",43.0602428,-87.892589
731749,"210200015","1/19/2021 11:30",2021,1,"5326 N 38TH ST, Milwaukee, WI",NA,1,2,4,2100,52,53209,2544682.31,412593.261,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1144232,-87.9597389
771162,"213490095","12/15/2021 0:15",2021,12,"5832 W VILLARD AV, Milwaukee, WI",NA,2,2,4,1900,45,53218,2538046.451,411792.563,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1121166,-87.9852636
759616,"212540072","9/11/2021 11:30",2021,9,"1249 N 34TH ST, Milwaukee, WI",NA,4,14,3,12200,200,53208,2546238.794,387876.984,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.0470303,-87.9567383
765898,"213050070","10/31/2021 22:30",2021,10,"2545 S BRISBANE AV, Milwaukee, WI",NA,14,NA,6,17900,248,53207,2560161.16,371226.201,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",42.9981581,-87.9062452
731417,"210170043","1/17/2021 5:12",2021,1,"2465 W FOND DU LAC AV, Milwaukee, WI",NA,15,9,3,8800,149,53206,2549452.957,394744.93,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.064769,-87.9442921
738564,"210900081","3/31/2021 9:04",2021,3,"5439 N 40TH ST, Milwaukee, WI","HANDGUN",1,2,4,2000,52,53209,2544037.669,413244.878,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1164976,-87.9626782
772571,"213620094","12/28/2021 12:45",2021,12,"4471 N 27TH ST, Milwaukee, WI","PERSONAL WEAPON",1,4,5,4200,61,53209,2548356.386,406789.647,0,1,0,0,0,0,1,0,0,0,TRUE,"Violent: Assault",43.0988552,-87.9471105
761434,"212690082","9/26/2021 9:00",2021,9,"5541 N TEUTONIA AV, Milwaukee, WI",NA,1,3,4,2100,53,53209,2547218.61,413953.246,0,1,0,0,0,0,0,0,0,0,TRUE,"Violent: Assault",43.1182613,-87.9507967
730496,"210090022","1/9/2021 2:18",2021,1,"3334 W HIGHLAND BL, Milwaukee, WI",NA,4,14,3,13600,199,53208,2546593.218,387396.081,1,0,0,0,0,0,0,0,0,0,TRUE,"Property: Arson",43.044978018405,-87.956406971419
756681,"212310014","8/19/2021 1:06",2021,8,"7401 W GOOD HOPE RD, Milwaukee, WI",NA,9,NA,4,600,13,53223,2534929.438,425051.66,0,0,0,1,0,1,0,0,0,0,TRUE,"Property: Vandalism",43.1469187,-88.0025038
736720,"210710179","3/11/2021 21:30",2021,3,"4020 W LISBON AV, Milwaukee, WI",NA,15,11,3,9600,156,53208,2544263.872,391400.64,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.0562343,-87.964069
738259,"210870085","3/28/2021 11:00",2021,3,"3717 W GALENA ST, Milwaukee, WI",NA,15,11,3,9600,169,53208,2545254.332,389901.651,0,0,0,1,0,0,0,0,0,0,TRUE,"Property: Vandalism",43.051322,-87.9601951
772880,"213650068","12/29/2021 0:01",2021,12,"5121 N 24TH ST, Milwaukee, WI",NA,1,3,7,2300,56,53209,2549651.121,411377.851,0,0,1,0,0,0,0,0,0,0,TRUE,"Property: Burglary",43.1106331,-87.9418138
